Area,"CO2 (Mt)",Sector,Date
Fujian,0.000000,Residential,2022-03
Gansu,2.018153,Residential,2022-03
Guangdong,0.000000,Residential,2022-03
Guangxi,0.000000,Residential,2022-03
Guizhou,0.013505,Residential,2022-03
Hainan,0.000000,Residential,2022-03
Hebei,6.312706,Residential,2022-03
Heilongjiang,5.943467,Residential,2022-03
Henan,4.233496,Residential,2022-03
Hubei,0.132002,Residential,2022-03
Hunan,0.000000,Residential,2022-03
"Inner Mongolia",4.522151,Residential,2022-03
Jiangsu,0.233039,Residential,2022-03
Jiangxi,0.000000,Residential,2022-03
Jilin,4.729006,Residential,2022-03
Liaoning,9.552547,Residential,2022-03
Ningxia,1.026216,Residential,2022-03
Qinghai,0.683412,Residential,2022-03
Shaanxi,3.469250,Residential,2022-03
Shandong,12.641531,Residential,2022-03
Shanghai,0.000000,Residential,2022-03
Shanxi,5.460538,Residential,2022-03
Sichuan,0.001281,Residential,2022-03
Tianjin,3.855213,Residential,2022-03
Tibet,0.012094,Residential,2022-03
Xinjiang,3.414231,Residential,2022-03
Yunnan,0.012359,Residential,2022-03
Zhejiang,0.000000,Residential,2022-03
Anhui,33.250248,Total,2022-03
Beijing,10.173153,Total,2022-03
Chongqing,10.767724,Total,2022-03
Fujian,22.464040,Total,2022-03
Gansu,15.242962,Total,2022-03
Guangdong,40.042139,Total,2022-03
Guangxi,21.066435,Total,2022-03
Guizhou,18.483498,Total,2022-03
Hainan,4.147323,Total,2022-03
Hebei,77.926203,Total,2022-03
Heilongjiang,17.021390,Total,2022-03
Henan,36.207177,Total,2022-03
Hubei,36.369890,Total,2022-03
Hunan,17.807818,Total,2022-03
"Inner Mongolia",50.429511,Total,2022-03
Jiangsu,64.085630,Total,2022-03
Jiangxi,16.416181,Total,2022-03
Jilin,14.877060,Total,2022-03
Liaoning,41.638665,Total,2022-03
Ningxia,15.199147,Total,2022-03
Qinghai,7.702342,Total,2022-03
Shaanxi,26.827478,Total,2022-03
Shandong,78.737917,Total,2022-03
Shanghai,9.440072,Total,2022-03
Shanxi,42.448009,Total,2022-03
Sichuan,24.573010,Total,2022-03
Tianjin,16.335437,Total,2022-03
Tibet,2.445591,Total,2022-03
Xinjiang,34.417700,Total,2022-03
Yunnan,24.341094,Total,2022-03
Zhejiang,33.255376,Total,2022-03
Anhui,0.063123,Aviation,2022-04
Beijing,0.056626,Aviation,2022-04
Chongqing,0.116335,Aviation,2022-04
Fujian,0.070241,Aviation,2022-04
Gansu,0.045195,Aviation,2022-04
Guangdong,0.073147,Aviation,2022-04
Guangxi,0.014998,Aviation,2022-04
Guizhou,0.084479,Aviation,2022-04
Hainan,0.003903,Aviation,2022-04
Hebei,0.057540,Aviation,2022-04
Heilongjiang,0.016261,Aviation,2022-04
Henan,0.035155,Aviation,2022-04
Hubei,0.029706,Aviation,2022-04
Hunan,0.027455,Aviation,2022-04
"Inner Mongolia",0.030956,Aviation,2022-04
Jiangsu,0.165615,Aviation,2022-04
Jiangxi,0.043130,Aviation,2022-04
Jilin,0.014265,Aviation,2022-04
Liaoning,0.033838,Aviation,2022-04
Ningxia,0.020589,Aviation,2022-04
Qinghai,0.014733,Aviation,2022-04
Shaanxi,0.132878,Aviation,2022-04
Shandong,0.122384,Aviation,2022-04
Shanghai,0.056869,Aviation,2022-04
Shanxi,0.033805,Aviation,2022-04
Sichuan,0.227038,Aviation,2022-04
Tianjin,0.022077,Aviation,2022-04
Tibet,0.008528,Aviation,2022-04
Xinjiang,0.073207,Aviation,2022-04
Yunnan,0.114894,Aviation,2022-04
Zhejiang,0.106564,Aviation,2022-04
Anhui,2.101410,"Ground Transport",2022-04
Beijing,2.242604,"Ground Transport",2022-04
Chongqing,2.356275,"Ground Transport",2022-04
Fujian,2.157984,"Ground Transport",2022-04
Gansu,2.278285,"Ground Transport",2022-04
Guangdong,2.184806,"Ground Transport",2022-04
Guangxi,2.153150,"Ground Transport",2022-04
Guizhou,2.183335,"Ground Transport",2022-04
Hainan,2.112609,"Ground Transport",2022-04
Hebei,2.180609,"Ground Transport",2022-04
Heilongjiang,2.023651,"Ground Transport",2022-04
Henan,2.189673,"Ground Transport",2022-04
Hubei,2.223432,"Ground Transport",2022-04
Hunan,2.220774,"Ground Transport",2022-04
"Inner Mongolia",2.239825,"Ground Transport",2022-04
Jiangsu,2.103388,"Ground Transport",2022-04
Jiangxi,2.085904,"Ground Transport",2022-04
Jilin,1.938921,"Ground Transport",2022-04
Liaoning,2.125063,"Ground Transport",2022-04
Ningxia,2.250646,"Ground Transport",2022-04
Qinghai,2.132548,"Ground Transport",2022-04
Shaanxi,2.368220,"Ground Transport",2022-04
Shandong,2.192817,"Ground Transport",2022-04
Shanghai,1.968502,"Ground Transport",2022-04
Shanxi,2.149562,"Ground Transport",2022-04
Sichuan,2.275020,"Ground Transport",2022-04
Tianjin,2.213402,"Ground Transport",2022-04
Tibet,2.057741,"Ground Transport",2022-04
Xinjiang,2.057741,"Ground Transport",2022-04
Yunnan,2.229401,"Ground Transport",2022-04
Zhejiang,2.144931,"Ground Transport",2022-04
Anhui,12.746804,Industry,2022-04
Beijing,0.454568,Industry,2022-04
Chongqing,4.586211,Industry,2022-04
Fujian,11.598481,Industry,2022-04
Gansu,4.146674,Industry,2022-04
Guangdong,18.528990,Industry,2022-04
Guangxi,10.742395,Industry,2022-04
Guizhou,9.678768,Industry,2022-04
Hainan,0.397830,Industry,2022-04
Hebei,53.254906,Industry,2022-04
Heilongjiang,2.843136,Industry,2022-04
Henan,15.806056,Industry,2022-04
Hubei,26.925596,Industry,2022-04
Hunan,9.614674,Industry,2022-04
"Inner Mongolia",8.408201,Industry,2022-04
Jiangsu,31.777195,Industry,2022-04
Jiangxi,8.591309,Industry,2022-04
Jilin,3.817272,Industry,2022-04
Liaoning,18.231795,Industry,2022-04
Ningxia,2.529757,Industry,2022-04
Qinghai,2.682765,Industry,2022-04
Shaanxi,7.027170,Industry,2022-04
Shandong,30.155217,Industry,2022-04
Shanghai,3.811995,Industry,2022-04
Shanxi,16.327320,Industry,2022-04
Sichuan,14.447389,Industry,2022-04
Tianjin,6.114508,Industry,2022-04
Tibet,0.146303,Industry,2022-04
Xinjiang,6.190842,Industry,2022-04
Yunnan,15.334562,Industry,2022-04
Zhejiang,14.529460,Industry,2022-04
Anhui,13.632745,Power,2022-04
Beijing,1.444544,Power,2022-04
Chongqing,2.608234,Power,2022-04
Fujian,6.310685,Power,2022-04
Gansu,6.120594,Power,2022-04
Guangdong,20.054905,Power,2022-04
Guangxi,5.586050,Power,2022-04
Guizhou,5.896405,Power,2022-04
Hainan,1.258962,Power,2022-04
Hebei,18.595891,Power,2022-04
Heilongjiang,4.655777,Power,2022-04
Henan,13.465680,Power,2022-04
Hubei,5.414896,Power,2022-04
Hunan,3.556290,Power,2022-04
"Inner Mongolia",32.497895,Power,2022-04
Jiangsu,21.746447,Power,2022-04
Jiangxi,5.076041,Power,2022-04
Jilin,3.297198,Power,2022-04
Liaoning,7.872096,Power,2022-04
Ningxia,9.424055,Power,2022-04
Qinghai,1.623040,Power,2022-04
Shaanxi,13.315516,Power,2022-04
Shandong,29.913342,Power,2022-04
Shanghai,2.022885,Power,2022-04
Shanxi,17.914015,Power,2022-04
Sichuan,3.939812,Power,2022-04
Tianjin,3.643551,Power,2022-04
Tibet,0.030192,Power,2022-04
Xinjiang,20.236700,Power,2022-04
Yunnan,3.349692,Power,2022-04
Zhejiang,14.289018,Power,2022-04
Anhui,0.133640,Residential,2022-04
Beijing,3.550467,Residential,2022-04
Chongqing,0.000000,Residential,2022-04
Fujian,0.000000,Residential,2022-04
Gansu,1.528815,Residential,2022-04
Guangdong,0.000000,Residential,2022-04
Guangxi,0.000000,Residential,2022-04
Guizhou,0.010227,Residential,2022-04
Hainan,0.000000,Residential,2022-04
Hebei,4.782073,Residential,2022-04
Heilongjiang,4.502365,Residential,2022-04
Henan,3.207009,Residential,2022-04
Hubei,0.099997,Residential,2022-04
Hunan,0.000000,Residential,2022-04
"Inner Mongolia",3.425671,Residential,2022-04
Jiangsu,0.176533,Residential,2022-04
Jiangxi,0.000000,Residential,2022-04
Jilin,3.582370,Residential,2022-04
Liaoning,7.236352,Residential,2022-04
Ningxia,0.777387,Residential,2022-04
Qinghai,0.517709,Residential,2022-04
Shaanxi,2.628066,Residential,2022-04
Shandong,9.576352,Residential,2022-04
Shanghai,0.000000,Residential,2022-04
Shanxi,4.136528,Residential,2022-04
Sichuan,0.000972,Residential,2022-04
Tianjin,2.920443,Residential,2022-04
Tibet,0.009164,Residential,2022-04
Xinjiang,2.586385,Residential,2022-04
Yunnan,0.009360,Residential,2022-04
Zhejiang,0.000000,Residential,2022-04
Anhui,28.677729,Total,2022-04
Beijing,7.748811,Total,2022-04
Chongqing,9.667060,Total,2022-04
Fujian,20.137387,Total,2022-04
Gansu,14.119561,Total,2022-04
Guangdong,40.841846,Total,2022-04
Guangxi,18.496593,Total,2022-04
Guizhou,17.853220,Total,2022-04
Hainan,3.773303,Total,2022-04
Hebei,78.871012,Total,2022-04
Heilongjiang,14.041187,Total,2022-04
Henan,34.703563,Total,2022-04
Hubei,34.693619,Total,2022-04
Hunan,15.419201,Total,2022-04
"Inner Mongolia",46.602547,Total,2022-04
Jiangsu,55.969179,Total,2022-04
Jiangxi,15.796386,Total,2022-04
Jilin,12.650030,Total,2022-04
Liaoning,35.499138,Total,2022-04
Ningxia,15.002438,Total,2022-04
Qinghai,6.970797,Total,2022-04
Shaanxi,25.471852,Total,2022-04
Shandong,71.960111,Total,2022-04
Shanghai,7.860244,Total,2022-04
Shanxi,40.561224,Total,2022-04
Sichuan,20.890233,Total,2022-04
Tianjin,14.913977,Total,2022-04
Tibet,2.251925,Total,2022-04
Xinjiang,31.144877,Total,2022-04
Yunnan,21.037909,Total,2022-04
Zhejiang,31.069967,Total,2022-04
Anhui,0.083918,Aviation,2022-05
Beijing,0.075276,Aviation,2022-05
Chongqing,0.138720,Aviation,2022-05
Fujian,0.093381,Aviation,2022-05
Gansu,0.053891,Aviation,2022-05
Guangdong,0.107181,Aviation,2022-05
Guangxi,0.021973,Aviation,2022-05
Guizhou,0.100736,Aviation,2022-05
Hainan,0.005719,Aviation,2022-05
Hebei,0.076491,Aviation,2022-05
Heilongjiang,0.040258,Aviation,2022-05
Henan,0.051505,Aviation,2022-05
Hubei,0.043529,Aviation,2022-05
Hunan,0.040229,Aviation,2022-05
"Inner Mongolia",0.041153,Aviation,2022-05
Jiangsu,0.220171,Aviation,2022-05
Jiangxi,0.057339,Aviation,2022-05
Jilin,0.035320,Aviation,2022-05
Liaoning,0.083773,Aviation,2022-05
Ningxia,0.024550,Aviation,2022-05
Qinghai,0.017567,Aviation,2022-05
Shaanxi,0.158442,Aviation,2022-05
Shandong,0.162699,Aviation,2022-05
Shanghai,0.075603,Aviation,2022-05
Shanxi,0.044942,Aviation,2022-05
Sichuan,0.270725,Aviation,2022-05
Tianjin,0.029348,Aviation,2022-05
Tibet,0.010172,Aviation,2022-05
Xinjiang,0.087295,Aviation,2022-05
Yunnan,0.136996,Aviation,2022-05
Zhejiang,0.141662,Aviation,2022-05
Anhui,2.142591,"Ground Transport",2022-05
Beijing,1.990104,"Ground Transport",2022-05
Chongqing,2.346479,"Ground Transport",2022-05
Fujian,2.212619,"Ground Transport",2022-05
Gansu,2.342397,"Ground Transport",2022-05
Guangdong,2.208777,"Ground Transport",2022-05
Guangxi,2.185824,"Ground Transport",2022-05
Guizhou,2.209666,"Ground Transport",2022-05
Hainan,2.226106,"Ground Transport",2022-05
Hebei,2.220603,"Ground Transport",2022-05
Heilongjiang,2.273970,"Ground Transport",2022-05
Henan,2.168038,"Ground Transport",2022-05
Hubei,2.242241,"Ground Transport",2022-05
Hunan,2.252944,"Ground Transport",2022-05
"Inner Mongolia",2.215612,"Ground Transport",2022-05
Jiangsu,2.146925,"Ground Transport",2022-05
Jiangxi,2.157952,"Ground Transport",2022-05
Jilin,2.242754,"Ground Transport",2022-05
Liaoning,2.273185,"Ground Transport",2022-05
Ningxia,2.253008,"Ground Transport",2022-05
Qinghai,2.139302,"Ground Transport",2022-05
Shaanxi,2.290602,"Ground Transport",2022-05
Shandong,2.250847,"Ground Transport",2022-05
Shanghai,2.045298,"Ground Transport",2022-05
Shanxi,2.240086,"Ground Transport",2022-05
Sichuan,2.249871,"Ground Transport",2022-05
Tianjin,2.136032,"Ground Transport",2022-05
Tibet,2.050467,"Ground Transport",2022-05
Xinjiang,2.050467,"Ground Transport",2022-05
Yunnan,2.259913,"Ground Transport",2022-05
Zhejiang,2.157692,"Ground Transport",2022-05
Anhui,13.019367,Industry,2022-05
Beijing,0.491545,Industry,2022-05
Chongqing,4.491274,Industry,2022-05
Fujian,12.242870,Industry,2022-05
Gansu,4.200096,Industry,2022-05
Guangdong,18.604209,Industry,2022-05
Guangxi,11.511840,Industry,2022-05
Guizhou,8.605310,Industry,2022-05
Hainan,0.402524,Industry,2022-05
Hebei,55.239451,Industry,2022-05
Heilongjiang,2.965833,Industry,2022-05
Henan,15.248224,Industry,2022-05
Hubei,27.780584,Industry,2022-05
Hunan,10.057107,Industry,2022-05
"Inner Mongolia",8.469591,Industry,2022-05
Jiangsu,33.665732,Industry,2022-05
Jiangxi,8.492494,Industry,2022-05
Jilin,4.501914,Industry,2022-05
Liaoning,19.001900,Industry,2022-05
Ningxia,2.599660,Industry,2022-05
Qinghai,2.462832,Industry,2022-05
Shaanxi,7.212096,Industry,2022-05
Shandong,32.889693,Industry,2022-05
Shanghai,4.212286,Industry,2022-05
Shanxi,17.126353,Industry,2022-05
Sichuan,14.840549,Industry,2022-05
Tianjin,6.127597,Industry,2022-05
Tibet,0.170659,Industry,2022-05
Xinjiang,6.677472,Industry,2022-05
Yunnan,15.522213,Industry,2022-05
Zhejiang,15.121556,Industry,2022-05
Anhui,16.089026,Power,2022-05
Beijing,1.286638,Power,2022-05
Chongqing,2.105994,Power,2022-05
Fujian,5.961451,Power,2022-05
Gansu,5.662539,Power,2022-05
Guangdong,16.499148,Power,2022-05
Guangxi,4.575371,Power,2022-05
Guizhou,5.760105,Power,2022-05
Hainan,1.278839,Power,2022-05
Hebei,20.645599,Power,2022-05
Heilongjiang,4.272706,Power,2022-05
Henan,13.387478,Power,2022-05
Hubei,5.055778,Power,2022-05
Hunan,3.431638,Power,2022-05
"Inner Mongolia",35.633196,Power,2022-05
Jiangsu,26.219279,Power,2022-05
Jiangxi,4.919487,Power,2022-05
Jilin,3.356206,Power,2022-05
Liaoning,7.986566,Power,2022-05
Ningxia,9.868520,Power,2022-05
Qinghai,1.565076,Power,2022-05
Shaanxi,13.346628,Power,2022-05
Shandong,32.956104,Power,2022-05
Shanghai,2.033038,Power,2022-05
Shanxi,19.135427,Power,2022-05
Sichuan,2.816185,Power,2022-05
Tianjin,4.037667,Power,2022-05
Tibet,0.030188,Power,2022-05
Xinjiang,19.205859,Power,2022-05
Yunnan,2.486099,Power,2022-05
Zhejiang,13.396721,Power,2022-05
Anhui,0.111977,Residential,2022-05
Beijing,2.974994,Residential,2022-05
Chongqing,0.000000,Residential,2022-05
Fujian,0.000000,Residential,2022-05
Gansu,1.281015,Residential,2022-05
Guangdong,0.000000,Residential,2022-05
Guangxi,0.000000,Residential,2022-05
Guizhou,0.008573,Residential,2022-05
Hainan,0.000000,Residential,2022-05
Hebei,4.006978,Residential,2022-05
Heilongjiang,3.772603,Residential,2022-05
Henan,2.687205,Residential,2022-05
Hubei,0.083787,Residential,2022-05
Hunan,0.000000,Residential,2022-05
"Inner Mongolia",2.870426,Residential,2022-05
Jiangsu,0.147921,Residential,2022-05
Jiangxi,0.000000,Residential,2022-05
Jilin,3.001725,Residential,2022-05
Liaoning,6.063455,Residential,2022-05
Ningxia,0.651385,Residential,2022-05
Qinghai,0.433799,Residential,2022-05
Shaanxi,2.202099,Residential,2022-05
Shandong,8.024182,Residential,2022-05
Shanghai,0.000000,Residential,2022-05
Shanxi,3.466059,Residential,2022-05
Sichuan,0.000812,Residential,2022-05
Tianjin,2.447087,Residential,2022-05
Tibet,0.007677,Residential,2022-05
Xinjiang,2.167173,Residential,2022-05
Yunnan,0.007845,Residential,2022-05
Zhejiang,0.000000,Residential,2022-05
Anhui,31.446877,Total,2022-05
Beijing,6.818560,Total,2022-05
Chongqing,9.082463,Total,2022-05
Fujian,20.510319,Total,2022-05
Gansu,13.539940,Total,2022-05
